,centre_x,centre_y,radius,rotation_(degrees),deformation,blur,white_noise,holes,additive_noise_regression,multiplicative_noise_regression,ID_image,shape,color,background_color,pixel_resolution_x,pixel_resolution_y,regression_radius,regression_radius_noise,regression_centering,regression_centering_noise,shape_noisy,color_noisy,correct_class,noisy_class,regression_area,regression_area_noise
85,63.441385984457696,44.56385991655864,19.10644319155599,0.0,32.72695865730961,0.0,4.0,0.0,0.0,0.0,"ID_3_(33, 49, 255)_85",3,"(33, 49, 255)","(0, 0, 0)",128,128,19.10644319155599,19.10644319155599,14.499050872038955,14.499050872038955,3,"(33, 49, 255)",False,False,7.153,715.332
86,64.8745834226894,37.41245784883981,16.563638844887087,0.0,42.95684073237793,0.0,4.0,0.0,0.0,0.0,"ID_3_(33, 49, 255)_86",3,"(33, 49, 255)","(0, 0, 0)",128,128,16.563638844887087,16.563638844887087,19.48587820463273,19.48587820463273,3,"(33, 49, 255)",False,False,6.024,602.417
87,42.50712469398981,39.13196414271921,16.322384528855284,0.0,34.93731520362685,0.0,4.0,0.0,0.0,0.0,"ID_3_(33, 49, 255)_87",3,"(33, 49, 255)","(0, 0, 0)",128,128,16.322384528855284,16.322384528855284,13.200658458825387,13.200658458825387,3,"(33, 49, 255)",False,False,5.652,565.186
88,35.17339836016509,38.52531700856254,10.064085724547624,0.0,46.99608601207768,0.0,4.0,0.0,0.0,0.0,"ID_3_(33, 49, 255)_88",3,"(33, 49, 255)","(0, 0, 0)",128,128,10.064085724547624,10.064085724547624,18.748239009046674,18.748239009046674,3,"(33, 49, 255)",False,False,2.557,255.737
89,26.30487741738615,39.71007582240823,16.38880105959154,0.0,67.59230576824064,0.0,4.0,0.0,0.0,0.0,"ID_3_(33, 49, 255)_89",3,"(33, 49, 255)","(0, 0, 0)",128,128,16.38880105959154,16.38880105959154,25.83295131775857,25.83295131775857,3,"(33, 49, 255)",False,False,7.281,728.149
90,26.97938537514393,34.9285962526308,12.6469309610958,0.0,69.71233027939365,0.0,4.0,0.0,0.0,0.0,"ID_3_(33, 49, 255)_90",3,"(33, 49, 255)","(0, 0, 0)",128,128,12.6469309610958,12.6469309610958,27.51537585827879,27.51537585827879,3,"(33, 49, 255)",False,False,4.437,443.726
91,45.33335168515451,44.176169759922416,18.978089237173947,0.0,69.3940787281559,0.0,4.0,0.0,0.0,0.0,"ID_3_(33, 49, 255)_91",3,"(33, 49, 255)","(0, 0, 0)",128,128,18.978089237173947,18.978089237173947,7.462881826727016,7.462881826727016,3,"(33, 49, 255)",False,False,9.558,955.811
92,60.77844404982534,42.31108847608288,15.87450651870267,0.0,33.79070203699234,0.0,4.0,0.0,0.0,0.0,"ID_3_(33, 49, 255)_92",3,"(33, 49, 255)","(0, 0, 0)",128,128,15.87450651870267,15.874506518702669,13.23987222588801,13.239872225888012,3,"(33, 49, 255)",False,False,5.151,515.137
93,71.32926336449759,68.62428938801028,10.609120878338638,0.0,60.05465262260452,0.0,4.0,0.0,0.0,0.0,"ID_3_(33, 49, 255)_93",3,"(33, 49, 255)","(0, 0, 0)",128,128,10.609120878338638,10.609120878338638,28.31610197185431,28.31610197185431,3,"(33, 49, 255)",False,False,3.162,316.162
94,42.33650777075025,66.54341462415059,16.35963582865989,0.0,48.757587033966495,0.0,4.0,0.0,0.0,0.0,"ID_3_(33, 49, 255)_94",3,"(33, 49, 255)","(0, 0, 0)",128,128,16.35963582865989,16.35963582865989,18.232215459848284,18.232215459848284,3,"(33, 49, 255)",False,False,6.299,629.883
95,46.64128160185139,43.37663101685,16.763438512766214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_0",3,"(255, 55, 42)","(0, 0, 0)",128,128,16.763438512766214,16.763438512766214,7.426305000807296,7.426305000807296,3,"(255, 55, 42)",False,False,4.041,404.053
96,31.68407820874274,59.37386814598986,13.898748385187467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_1",3,"(255, 55, 42)","(0, 0, 0)",128,128,13.898748385187467,13.898748385187467,20.57528602673256,20.57528602673256,3,"(255, 55, 42)",False,False,2.954,295.41
97,54.578700284746105,25.856879243406794,14.679560672436072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_2",3,"(255, 55, 42)","(0, 0, 0)",128,128,14.679560672436072,14.679560672436072,24.57345674025077,24.57345674025077,3,"(255, 55, 42)",False,False,3.375,337.524
98,27.83055350592532,36.01638309334852,18.92853646011966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_3",3,"(255, 55, 42)","(0, 0, 0)",128,128,18.92853646011966,18.92853646011966,26.211178906062763,26.211178906062763,3,"(255, 55, 42)",False,False,5.066,506.592
99,39.11101045749449,39.94189747882384,19.957767220302564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_4",3,"(255, 55, 42)","(0, 0, 0)",128,128,19.957767220302564,19.957767220302564,14.823478659993569,14.823478659993564,3,"(255, 55, 42)",False,False,5.896,589.6
100,72.61865815286018,37.52320135157811,14.427000667529567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_5",3,"(255, 55, 42)","(0, 0, 0)",128,128,14.427000667529567,14.427000667529567,25.831651150269323,25.831651150269323,3,"(255, 55, 42)",False,False,2.954,295.41
101,46.44109982344638,50.432605085478365,11.077205550448411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_6",3,"(255, 55, 42)","(0, 0, 0)",128,128,11.077205550448411,11.077205550448411,3.585096599347797,3.585096599347797,3,"(255, 55, 42)",False,False,1.837,183.716
102,40.08676729946964,73.24596260149312,17.05144022412502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_7",3,"(255, 55, 42)","(0, 0, 0)",128,128,17.05144022412502,17.05144022412502,25.27146532840708,25.27146532840708,3,"(255, 55, 42)",False,False,4.297,429.688
103,72.11991390983215,31.30331675031185,19.20172886575982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_8",3,"(255, 55, 42)","(0, 0, 0)",128,128,19.20172886575982,19.20172886575982,28.96302049023125,28.96302049023125,3,"(255, 55, 42)",False,False,5.621,562.134
104,49.213511887792414,59.57050404159144,10.20236997467408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_9",3,"(255, 55, 42)","(0, 0, 0)",128,128,10.20236997467408,10.20236997467408,9.60276580786816,9.60276580786816,3,"(255, 55, 42)",False,False,1.685,168.457
105,44.27840213888948,59.93019824336343,10.6902995706688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_10",3,"(255, 55, 42)","(0, 0, 0)",128,128,10.6902995706688,10.6902995706688,11.460607280452578,11.460607280452578,3,"(255, 55, 42)",False,False,1.837,183.716
106,36.385101532137874,29.823377053900856,15.231231626279085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_11",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.231231626279085,15.23123162627908,24.34053355617434,24.340533556174343,3,"(255, 55, 42)",False,False,3.375,337.524
107,51.33694353809635,58.902628419754,12.49478707270769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_12",3,"(255, 55, 42)","(0, 0, 0)",128,128,12.49478707270769,12.494787072707688,9.002455820734097,9.002455820734097,3,"(255, 55, 42)",False,False,2.368,236.816
108,36.83781233377695,52.76821839083309,18.31178532239283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_13",3,"(255, 55, 42)","(0, 0, 0)",128,128,18.31178532239283,18.31178532239283,13.450138185915437,13.450138185915437,3,"(255, 55, 42)",False,False,4.785,478.516
109,53.67217994246956,39.6677116897466,10.853875926139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_14",3,"(255, 55, 42)","(0, 0, 0)",128,128,10.853875926139,10.853875926139,10.965449706057424,10.965449706057422,3,"(255, 55, 42)",False,False,1.837,183.716
110,59.396958212399966,62.2068812999794,14.348463367520376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_15",3,"(255, 55, 42)","(0, 0, 0)",128,128,14.348463367520376,14.348463367520376,15.404894505233653,15.404894505233653,3,"(255, 55, 42)",False,False,2.954,295.41
111,54.42652794208527,32.53199503955953,14.801285771019636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_16",3,"(255, 55, 42)","(0, 0, 0)",128,128,14.801285771019636,14.80128577101964,18.02013726140937,18.02013726140937,3,"(255, 55, 42)",False,False,3.375,337.524
112,44.6415152407693,49.59067130553981,11.512412476856774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_17",3,"(255, 55, 42)","(0, 0, 0)",128,128,11.512412476856774,11.512412476856774,5.374096100277344,5.374096100277344,3,"(255, 55, 42)",False,False,2.179,217.896
113,41.45963120342471,26.4492284326126,18.0491954536138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_18",3,"(255, 55, 42)","(0, 0, 0)",128,128,18.0491954536138,18.0491954536138,25.05148180449173,25.05148180449173,3,"(255, 55, 42)",False,False,4.785,478.516
114,63.74277439092035,58.00379572557638,19.18943216032082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_19",3,"(255, 55, 42)","(0, 0, 0)",128,128,19.18943216032082,19.18943216032082,15.903603175899825,15.903603175899825,3,"(255, 55, 42)",False,False,5.621,562.134
115,73.54941032174864,73.06866460664675,14.466586859007297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_20",3,"(255, 55, 42)","(0, 0, 0)",128,128,14.466586859007297,14.4665868590073,32.96570965770398,32.96570965770398,3,"(255, 55, 42)",False,False,3.375,337.524
116,55.29307144747831,59.38596051952847,13.73946067423461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_21",3,"(255, 55, 42)","(0, 0, 0)",128,128,13.73946067423461,13.73946067423461,10.775567744776014,10.775567744776016,3,"(255, 55, 42)",False,False,2.954,295.41
117,31.80128669812998,71.33220028874773,12.912795237223545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_22",3,"(255, 55, 42)","(0, 0, 0)",128,128,12.912795237223545,12.912795237223545,28.04025561586252,28.04025561586252,3,"(255, 55, 42)",False,False,2.734,273.438
118,58.51586608509186,64.22872598698876,17.500827603112494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_23",3,"(255, 55, 42)","(0, 0, 0)",128,128,17.500827603112494,17.500827603112494,16.582418954785428,16.582418954785428,3,"(255, 55, 42)",False,False,4.297,429.688
119,46.04175491622037,70.38886972804988,15.236274398689371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_24",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.236274398689371,15.23627439868937,20.76953810104246,20.769538101042464,3,"(255, 55, 42)",False,False,3.577,357.666
120,50.17329622619601,26.092857754548803,15.49846769774971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_25",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.49846769774971,15.49846769774971,23.90777032527816,23.90777032527816,3,"(255, 55, 42)",False,False,3.577,357.666
121,45.375035435474445,60.60013514186748,20.26864409781084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_26",3,"(255, 55, 42)","(0, 0, 0)",128,128,20.26864409781084,20.26864409781084,11.56517022135736,11.56517022135736,3,"(255, 55, 42)",False,False,5.896,589.6
122,25.13230197481345,71.06685169484281,15.36807309549228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_27",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.36807309549228,15.36807309549228,32.591634592397604,32.591634592397604,3,"(255, 55, 42)",False,False,3.577,357.666
123,61.62405349607262,31.546384324235035,16.8185636974944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_28",3,"(255, 55, 42)","(0, 0, 0)",128,128,16.8185636974944,16.8185636974944,21.809505982217857,21.809505982217857,3,"(255, 55, 42)",False,False,4.297,429.688
124,38.53120427537506,66.57444266558896,12.62240988338992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_29",3,"(255, 55, 42)","(0, 0, 0)",128,128,12.62240988338992,12.62240988338992,20.1555308798372,20.1555308798372,3,"(255, 55, 42)",False,False,2.368,236.816
125,62.25060794310699,61.86366176591813,20.21504678196203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_30",3,"(255, 55, 42)","(0, 0, 0)",128,128,20.21504678196203,20.21504678196203,17.053558733350165,17.053558733350165,3,"(255, 55, 42)",False,False,5.896,589.6
126,53.61127782903338,58.52495793405734,17.690732699438065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_31",3,"(255, 55, 42)","(0, 0, 0)",128,128,17.690732699438065,17.690732699438065,9.258306288728802,9.258306288728802,3,"(255, 55, 42)",False,False,4.785,478.516
127,30.6609153544785,55.60054694836237,16.90063546750874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_32",3,"(255, 55, 42)","(0, 0, 0)",128,128,16.90063546750874,16.90063546750874,20.13371105999727,20.13371105999727,3,"(255, 55, 42)",False,False,4.297,429.688
128,32.299907437657595,53.06776633645588,15.533557265228046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_33",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.533557265228046,15.533557265228046,17.963976926354054,17.963976926354054,3,"(255, 55, 42)",False,False,3.577,357.666
129,56.37898501901404,57.57746995910399,17.688907383638156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_34",3,"(255, 55, 42)","(0, 0, 0)",128,128,17.688907383638156,17.688907383638156,9.90502402086582,9.90502402086582,3,"(255, 55, 42)",False,False,4.785,478.516
130,74.00300643971408,62.03418250691213,18.777147200641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_35",3,"(255, 55, 42)","(0, 0, 0)",128,128,18.777147200641,18.777147200641,26.850807562429583,26.85080756242958,3,"(255, 55, 42)",False,False,5.066,506.592
131,43.00871270664232,58.58656288188877,16.164293117611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_36",3,"(255, 55, 42)","(0, 0, 0)",128,128,16.164293117611,16.164293117611,11.072811754152356,11.072811754152356,3,"(255, 55, 42)",False,False,4.041,404.053
132,43.43814833401875,36.69752479993993,11.102971316419296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_37",3,"(255, 55, 42)","(0, 0, 0)",128,128,11.102971316419296,11.102971316419296,14.83286026815308,14.83286026815308,3,"(255, 55, 42)",False,False,1.837,183.716
133,36.66047067455217,51.875070183769765,11.845089595355423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_38",3,"(255, 55, 42)","(0, 0, 0)",128,128,11.845089595355423,11.845089595355423,13.470669278790307,13.470669278790307,3,"(255, 55, 42)",False,False,2.179,217.896
134,71.97870029439446,52.59433581611209,11.01794183918872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_39",3,"(255, 55, 42)","(0, 0, 0)",128,128,11.01794183918872,11.017941839188715,22.13128656354115,22.13128656354115,3,"(255, 55, 42)",False,False,1.837,183.716
135,32.93525400089066,27.20269956020969,15.668710910985013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_40",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.668710910985013,15.668710910985013,28.4767003593496,28.4767003593496,3,"(255, 55, 42)",False,False,3.577,357.666
136,44.760758631307695,25.054428247164907,13.545699276715382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_41",3,"(255, 55, 42)","(0, 0, 0)",128,128,13.545699276715382,13.545699276715382,25.489825424966348,25.489825424966348,3,"(255, 55, 42)",False,False,2.734,273.438
137,51.99378311220298,70.38903039291478,17.063460104887742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_42",3,"(255, 55, 42)","(0, 0, 0)",128,128,17.063460104887742,17.063460104887742,20.48628154306457,20.48628154306457,3,"(255, 55, 42)",False,False,4.297,429.688
138,40.13003228230282,63.22083316178937,16.975168282384168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_43",3,"(255, 55, 42)","(0, 0, 0)",128,128,16.975168282384168,16.975168282384168,16.49868759144963,16.49868759144963,3,"(255, 55, 42)",False,False,4.297,429.688
139,39.44934049694218,44.04340138405223,15.757003832137505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_44",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.757003832137505,15.757003832137505,12.116001115094669,12.116001115094669,3,"(255, 55, 42)",False,False,3.577,357.666
140,45.25083616575797,36.06102838610463,12.84344667141571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_45",3,"(255, 55, 42)","(0, 0, 0)",128,128,12.84344667141571,12.84344667141571,14.725810224821362,14.725810224821362,3,"(255, 55, 42)",False,False,2.368,236.816
141,66.53060287100858,37.16161718916888,17.762840630293983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_46",3,"(255, 55, 42)","(0, 0, 0)",128,128,17.762840630293983,17.762840630293983,20.93047788456922,20.93047788456922,3,"(255, 55, 42)",False,False,4.785,478.516
142,64.13139467692875,32.95809619508796,12.035757592465488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_47",3,"(255, 55, 42)","(0, 0, 0)",128,128,12.035757592465488,12.035757592465488,22.138717234993667,22.13871723499367,3,"(255, 55, 42)",False,False,2.179,217.896
143,65.80164557516966,40.12023264417217,10.321351243544186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_48",3,"(255, 55, 42)","(0, 0, 0)",128,128,10.321351243544186,10.321351243544186,18.63603514400421,18.63603514400421,3,"(255, 55, 42)",False,False,1.685,168.457
144,55.73993305527589,72.76853085312594,18.233577799574952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_49",3,"(255, 55, 42)","(0, 0, 0)",128,128,18.233577799574952,18.233577799574952,23.48090348961889,23.48090348961889,3,"(255, 55, 42)",False,False,4.785,478.516
145,60.9387924684406,61.83930419956386,10.632459097834342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_50",3,"(255, 55, 42)","(0, 0, 0)",128,128,10.632459097834342,10.632459097834342,16.11912853095425,16.11912853095425,3,"(255, 55, 42)",False,False,1.837,183.716
146,32.40118478928077,49.83455310712312,15.877566857692134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_51",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.877566857692134,15.877566857692134,17.59959287868345,17.59959287868345,3,"(255, 55, 42)",False,False,3.577,357.666
147,61.23672708645306,72.20289355011428,19.90110552889225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_52",3,"(255, 55, 42)","(0, 0, 0)",128,128,19.90110552889225,19.90110552889225,24.884383006478867,24.884383006478867,3,"(255, 55, 42)",False,False,5.621,562.134
148,29.559227274520893,29.373812049971505,10.263504953026384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_53",3,"(255, 55, 42)","(0, 0, 0)",128,128,10.263504953026384,10.263504953026384,29.039022348636173,29.039022348636173,3,"(255, 55, 42)",False,False,1.685,168.457
149,66.1924722710099,65.96361590855594,14.288359446935186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_54",3,"(255, 55, 42)","(0, 0, 0)",128,128,14.288359446935186,14.288359446935186,22.73836386205756,22.73836386205756,3,"(255, 55, 42)",False,False,2.954,295.41
150,28.31997911474328,56.4324635454848,15.817720907593628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_55",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.817720907593628,15.817720907593628,22.614152490180977,22.614152490180977,3,"(255, 55, 42)",False,False,3.577,357.666
151,50.1160611629588,57.64338723364404,18.129976509693904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_56",3,"(255, 55, 42)","(0, 0, 0)",128,128,18.129976509693904,18.129976509693904,7.644268349356926,7.644268349356926,3,"(255, 55, 42)",False,False,4.785,478.516
152,30.76069244497689,56.18122206853887,10.453230874737308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_57",3,"(255, 55, 42)","(0, 0, 0)",128,128,10.453230874737308,10.453230874737308,20.207881171893337,20.207881171893337,3,"(255, 55, 42)",False,False,1.685,168.457
153,43.25410757528854,52.86852923259787,19.925770990060364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_58",3,"(255, 55, 42)","(0, 0, 0)",128,128,19.925770990060364,19.925770990060364,7.330451866293643,7.330451866293642,3,"(255, 55, 42)",False,False,5.896,589.6
154,67.30486967279626,44.64999968133627,17.100883290728873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_59",3,"(255, 55, 42)","(0, 0, 0)",128,128,17.100883290728873,17.100883290728873,18.11300686805384,18.11300686805384,3,"(255, 55, 42)",False,False,4.297,429.688
155,48.66847511375523,44.02505737588728,9.464804728199578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_60",3,"(255, 55, 42)","(0, 0, 0)",128,128,9.464804728199578,9.464804728199578,6.121511078494277,6.121511078494277,3,"(255, 55, 42)",False,False,1.398,139.771
156,44.69737244068608,68.57411133142381,13.585580736045443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_61",3,"(255, 55, 42)","(0, 0, 0)",128,128,13.585580736045443,13.585580736045443,19.316197109807145,19.316197109807145,3,"(255, 55, 42)",False,False,2.734,273.438
157,49.69834635351572,26.69999756116893,13.873375582160442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_62",3,"(255, 55, 42)","(0, 0, 0)",128,128,13.873375582160442,13.873375582160442,23.30195503754934,23.30195503754934,3,"(255, 55, 42)",False,False,2.954,295.41
158,63.33855383162382,68.73304644909402,10.444009051716243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_63",3,"(255, 55, 42)","(0, 0, 0)",128,128,10.444009051716243,10.444009051716243,22.99660948016121,22.99660948016121,3,"(255, 55, 42)",False,False,1.685,168.457
159,74.08300312952214,31.043688321945204,20.430409177506924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_64",3,"(255, 55, 42)","(0, 0, 0)",128,128,20.430409177506924,20.430409177506924,30.64853654209496,30.64853654209496,3,"(255, 55, 42)",False,False,5.896,589.6
160,36.01672023167997,38.545589149960975,14.38075017700628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_65",3,"(255, 55, 42)","(0, 0, 0)",128,128,14.38075017700628,14.38075017700628,18.075830299065103,18.075830299065103,3,"(255, 55, 42)",False,False,2.954,295.41
161,46.84890331922988,33.59428476055595,20.165734164952724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_66",3,"(255, 55, 42)","(0, 0, 0)",128,128,20.165734164952724,20.165734164952724,16.70559495526236,16.70559495526236,3,"(255, 55, 42)",False,False,5.896,589.6
162,46.41686048568519,66.83717666699762,12.825901986968107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_67",3,"(255, 55, 42)","(0, 0, 0)",128,128,12.825901986968107,12.825901986968107,17.21422106558218,17.21422106558218,3,"(255, 55, 42)",False,False,2.368,236.816
163,56.61204857235028,69.5584312692559,17.537112894032376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_68",3,"(255, 55, 42)","(0, 0, 0)",128,128,17.537112894032376,17.537112894032376,20.645857212460967,20.645857212460967,3,"(255, 55, 42)",False,False,4.297,429.688
164,39.812718398374685,61.336025315875965,15.389792404342494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_69",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.389792404342494,15.389792404342494,15.240937516865372,15.240937516865372,3,"(255, 55, 42)",False,False,3.577,357.666
165,44.29394722570042,64.38729046095608,16.13728470128455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_70",3,"(255, 55, 42)","(0, 0, 0)",128,128,16.13728470128455,16.13728470128455,15.477505130705328,15.477505130705328,3,"(255, 55, 42)",False,False,4.041,404.053
166,50.837776724033205,25.46772959740644,12.586777814459824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_71",3,"(255, 55, 42)","(0, 0, 0)",128,128,12.586777814459824,12.586777814459827,24.546571266580184,24.546571266580187,3,"(255, 55, 42)",False,False,2.368,236.816
167,29.52728151227474,40.81055582428712,13.66800464473962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_72",3,"(255, 55, 42)","(0, 0, 0)",128,128,13.66800464473962,13.66800464473962,22.44054559354988,22.44054559354988,3,"(255, 55, 42)",False,False,2.734,273.438
168,45.826050934018326,60.25788178060751,12.556750133959474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_73",3,"(255, 55, 42)","(0, 0, 0)",128,128,12.556750133959474,12.556750133959474,11.0745649770241,11.0745649770241,3,"(255, 55, 42)",False,False,2.368,236.816
169,48.774214079790944,44.911916009161246,17.557201519870794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_74",3,"(255, 55, 42)","(0, 0, 0)",128,128,17.557201519870794,17.557201519870794,5.233655493057638,5.233655493057638,3,"(255, 55, 42)",False,False,4.297,429.688
170,64.073662390279,64.84899299175947,18.155551190684456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_75",3,"(255, 55, 42)","(0, 0, 0)",128,128,18.155551190684456,18.155551190684456,20.458752795438816,20.458752795438816,3,"(255, 55, 42)",False,False,4.785,478.516
171,68.10554051123125,41.19746532699075,15.251728584544736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_76",3,"(255, 55, 42)","(0, 0, 0)",128,128,15.251728584544736,15.251728584544734,20.13194510903917,20.13194510903917,3,"(255, 55, 42)",False,False,3.577,357.666
172,26.72993103229504,71.89714037437244,18.357998134043854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ID_3_(255, 55, 42)_77",3,"(255, 55, 42)","(0, 0, 0)",128,128,18.357998134043854,18.357998134043854,31.952791213549983,31.952791213549983,3,"(255, 55, 42)",False,False,4.785,478.516
